"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"65983","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΤ9032","10/09/2020","10/03/2021","14671","ΝΕΑ ΕΡΥΘΡΑΙΑ","ΑΤΤΙΚΗΣ","SKODA",NA,"1",1.5,1,0.22,105
"265080","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΤ9032","10/09/2020","10/03/2021","14671","ΝΕΑ ΕΡΥΘΡΑΙΑ","ΑΤΤΙΚΗΣ","SKODA",NA,"1",10,6.96,0.21,105
"1593672","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΤ9032","10/09/2020","10/03/2021","14671","ΝΕΑ ΕΡΥΘΡΑΙΑ","ΑΤΤΙΚΗΣ","SKODA",NA,"1",92.5,60.27,6.63,105
"17901","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΖΗΤ9032","10/09/2020","10/03/2021","14671","ΝΕΑ ΕΡΥΘΡΑΙΑ","ΑΤΤΙΚΗΣ","SKODA",NA,"1",9,6.12,0.8,105
"8170010383","ΕΥΡΩΠΗ ΑΕΓΑ","ΠΥΡΟΣ","ΚΥΚΝΩΝ 10 Κ ΧΑΝΙΩΝ 10","17/05/2020","17/05/2021","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ",NA,NA,NA,100.13,69.35,13.18,614
"678475","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΝ8979","30/06/2020","30/06/2021","10444","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",22,14.72,0.59,14
"10138","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΒΝ8979","30/06/2020","30/06/2021","10444","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",18,12.23,1.59,14
"61203810","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΝ8979","30/06/2020","30/06/2021","10444","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",221.02,157.88,32.27,14
"32248494","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΥΧ6305","18/05/2020","18/05/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",155.7,106.45,10.65,523
"662463","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΥΧ6305","18/05/2020","18/05/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",22,14.72,0.59,523
"89127","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΧ6305","18/05/2020","18/05/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",5,3.62,0.8,523
"55607","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΥΧ6305","18/05/2020","18/05/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","PEUGEOT","ΕΙΧ","1",3,2.01,0.44,523
"32141710","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΥ7186","22/02/2020","22/08/2020","26222","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",117.73,80.76,8.08,19
"123343","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΧΚ5991","11/12/2020","11/03/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",1.25,0.91,0.2,19
"294180","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΧΚ5991","11/12/2020","11/03/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",5.5,3.82,0.15,19
"101980","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΥ7186","22/08/2020","22/02/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",2.5,1.81,0.4,19
"54291","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΧΚ5991","11/06/2020","11/12/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",1.5,1,0.22,19
"72077","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΑΧΚ5991","11/12/2020","11/03/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",0.75,0.5,0.11,19
"74177","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΥ7186","22/02/2020","22/08/2020","26222","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",2.5,1.81,0.4,19
"32141710","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΥ7186","22/08/2020","22/02/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",119.39,81.86,8.19,19
"31690374","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΧΚ5991","11/06/2020","11/12/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",89.78,61.38,6.14,19
"31690374","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΧΚ5991","11/12/2020","11/03/2021","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",49.77,34.01,3.4,19
"656178","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΑΧΚ5991","11/06/2020","11/12/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",11,7.36,0.29,19
"85904","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΧΚ5991","11/06/2020","11/12/2020","26500","ΠΑΤΡΑ","ΑΧΑΙΑΣ","OPEL","ΕΙΧ","1",2.5,1.81,0.4,19
"262369","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΜΒ7193","04/09/2020","04/09/2021","11474","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","2",18,12.52,0.38,334
"7390025717","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΒ7193","04/09/2020","04/09/2021","11474","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","2",160.25,104.83,24.11,334
"32226738","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ8860","30/10/2020","30/04/2021","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",108.79,74.71,7.47,98
"110455","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΖ8860","30/10/2020","30/04/2021","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",2.5,1.81,0.4,98
"84604","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΖ8860","30/04/2020","30/10/2020","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",2.5,1.81,0.4,98
"32226738","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ8860","30/04/2020","30/10/2020","14235","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",109.94,75.46,7.55,98
"M20201112544-1","Hellas Direct","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΑ0916","11/11/2020","10/11/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","BMW","ΜΟΤΟ","1",119.42,102.77,11.82,617
"419127692","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΡ264","29/07/2020","29/07/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",110.25,81.88,17.19,323
"21580","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΕΡ264","29/07/2020","29/07/2021","17562","ΠΑΛΑΙΟ ΦΑΛΗΡΟ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",18,12.52,0.38,323
"82115","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΜ3008","18/04/2020","18/04/2021","15125","ΜΑΡΟΥΣΙ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",5,3.62,0.8,493
"32201965","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΜ3008","18/04/2020","18/04/2021","15125","ΜΑΡΟΥΣΙ","ΑΤΤΙΚΗΣ","ALFA ROMEO","ΕΙΧ","2",202.29,138.76,13.88,493
"419134639","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΜΤ545","02/09/2020","02/03/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",38.88,28.92,6.07,335
"262701","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΜΤ545","02/09/2020","02/03/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",10,6.96,0.21,335
"279491","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΤΝ0315","08/10/2020","08/01/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",5,3.48,0.16,335
"419142429","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΤΝ0315","08/10/2020","08/01/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",20.94,14.45,3.03,335
"62274238","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΥ4140","13/07/2020","13/10/2020","18547","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",51.85,37.04,7.41,305
"62274238","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΥ4140","13/10/2020","13/01/2021","18547","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",51.85,37.04,7.41,305
"18646","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΥ4140","13/07/2020","13/10/2020","18547","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",4.5,3.13,0.09,305
"270422","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΥ4140","13/10/2020","13/01/2021","18547","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","MITSUBISHI","ΕΙΧ","1",5,3.48,0.16,305
"32462686","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΒ7059","27/10/2020","27/04/2021","13671","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",93.86,64.1,6.41,195
"70671","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΒ7059","27/10/2020","27/04/2021","13671","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",1.5,1,0.22,195
"289004","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΒ7059","27/10/2020","27/04/2021","13671","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",10,6.96,0.31,195
"120438","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΒ7059","27/10/2020","27/04/2021","13671","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",2.5,1.81,0.4,195
"66410","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΡΤ6958","27/02/2020","27/02/2021","11472","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",5,3.62,0.8,401
"31777903","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΡΤ6958","27/02/2020","27/02/2021","11472","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","1",303.89,208.39,20.84,401
"74244","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΡ9236","23/02/2020","23/02/2021","81200","ΠΛΩΜΑΡΙ","ΛΕΣΒΟΥ","CITROEN","ΕΙΧ","1",5,3.62,0.8,482
"32146577","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΡ9236","23/02/2020","23/02/2021","81200","ΠΛΩΜΑΡΙ","ΛΕΣΒΟΥ","CITROEN","ΕΙΧ","1",111.37,76.08,7.61,482
"7199902495","INTERASCO","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΗ2875","14/02/2020","14/02/2021","16777","ΕΛΛΗΝΙΚΟ","ΑΤΤΙΚΗΣ","MAZDA","ΕΙΧ","1",183.37,119.93,27.58,610
"8170010783","ΕΥΡΩΠΗ ΑΕΓΑ","ΠΥΡΟΣ","ΣΟΦΟΚΛΕΟΥΣ 31","03/08/2020","03/08/2021","16777","ΕΛΛΗΝΙΚΟ","ΑΤΤΙΚΗΣ",NA,NA,"1",75.11,52.02,9.88,610
"19014420107","ΙΝΤΕΡΣΑΛΟΝΙΚΑ","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΤ5027","28/02/2020","28/02/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","SMART","ΕΙΧ","1",188,127.57,28.68,318
"32137947","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΤ5027","28/02/2020","28/02/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","SMART","ΕΙΧ","1",20.06,17.36,1.39,318
"5134609","Eurolife FFH","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΒ3595","29/01/2020","29/01/2021","16345","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","2",183.1,125.18,27.54,588
"79353","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΒ3048","31/03/2020","31/03/2021","15354","ΓΛΥΚΑ ΝΕΡΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",5,3.62,0.8,489
"32179623","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΒ3048","31/03/2020","31/03/2021","15354","ΓΛΥΚΑ ΝΕΡΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","1",216.74,148.8,14.88,489
"31850760","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΒ4744","08/05/2020","08/05/2021","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",136.5,93.44,9.34,427
"645585","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΜΒ4744","08/05/2020","08/05/2021","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",22,14.72,0.59,427
"51922","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΜΒ4744","08/05/2020","08/05/2021","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",3,2.01,0.44,427
"80724","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΒ4744","08/05/2020","08/05/2021","30009","ΦΥΤΕΙΕΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","OPEL","ΕΙΧ","1",5,3.62,0.8,427
"23609","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΝΥ6671","22/10/2020","22/04/2021","15233","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",9,6.12,0.8,177
"286186","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΝΥ6671","22/10/2020","22/04/2021","15233","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",10,6.96,0.31,177
"61227755","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΥ6671","22/10/2020","22/04/2021","15233","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",143.55,102.47,21.32,177
"119063","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΥ6671","22/10/2020","22/04/2021","15233","ΧΑΛΑΝΔΡΙ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",2.5,1.81,0.4,177
"M20201216199-1","Hellas Direct","ΑΥΤΟΚΙΝΗΤΟ","ΟΚΜ773","07/12/2020","06/06/2021","17121","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",66.27,56.93,6.55,468
"32114635","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΗ5610","19/01/2020","19/01/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","MAZDA","ΕΙΧ","1",160.97,109.93,10.99,468
"616322","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΗ5610","19/01/2020","19/01/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","MAZDA","ΕΙΧ","1",22,14.72,0.59,468
"68941","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΗ5610","19/01/2020","19/01/2021","17124","ΝΕΑ ΣΜΥΡΝΗ","ΑΤΤΙΚΗΣ","MAZDA","ΕΙΧ","1",5,3.62,0.8,468
"32418331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΙΜ7265","16/09/2020","16/09/2021","41500","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","2",118.64,81.19,8.12,122
"273719","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΙΜ7265","16/09/2020","16/09/2021","41500","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","2",20,13.91,0.42,122
"1515959","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΡΙΜ7265","16/09/2020","16/09/2021","41500","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","2",136,91.3,19.17,122
"113446","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΙΜ7265","16/09/2020","16/09/2021","41500","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","2",5,3.62,0.8,122
"67428","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΙΜ7265","16/09/2020","16/09/2021","41500","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","2",3,2.01,0.44,122
"24667","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΥΡ3150","27/10/2020","27/04/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",9,6.12,0.8,196
"289079","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΡ3150","27/10/2020","27/04/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",10,6.96,0.31,196
"61233918","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ3150","27/10/2020","27/04/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",104.73,74.75,15.22,196
"120479","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ3150","27/10/2020","27/04/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",2.5,1.81,0.4,196
"663330","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΡ3264","28/05/2020","28/05/2021","12137","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",22,14.72,0.59,518
"32238852","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΡ3264","28/05/2020","28/05/2021","12137","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",154.21,105.43,10.54,518
"89485","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΡ3264","28/05/2020","28/05/2021","12137","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",5,3.62,0.8,518
"55774","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΥΡ3264","28/05/2020","28/05/2021","12137","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",3,2.01,0.44,518
"32230331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΑΥ4404","03/11/2020","03/02/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",29.86,20.4,2.04,173
"118567","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΑΥ4404","03/11/2020","03/02/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",1.25,0.91,0.2,173
"98413","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΑΥ4404","03/08/2020","03/11/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",1.25,0.91,0.2,173
"32230331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΑΥ4404","03/05/2020","03/08/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","NISSAN","ΕΙΧ","1",29.86,20.4,2.04,173
"32230331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΑΥ4404","03/08/2020","03/11/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",29.86,20.4,2.04,173
"53738","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΑΥ4404","03/05/2020","03/08/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","NISSAN","ΕΙΧ","1",0.75,0.5,0.11,173
"69859","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΑΥ4404","03/11/2020","03/02/2021","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",0.75,0.5,0.11,173
"84717","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΑΥ4404","03/05/2020","03/08/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","NISSAN","ΕΙΧ","1",1.25,0.91,0.2,173
"60276","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΡΑΥ4404","03/08/2020","03/11/2020","30100","ΑΓΡΙΝΙΟ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ","NISSAN","ΕΙΧ","1",0.75,0.5,0.11,173
"119956","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΕ8158","20/10/2020","20/10/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,187
"32474540","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΕ8158","20/10/2020","20/10/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",221.4,151.85,15.19,187
"8170010297","ΕΥΡΩΠΗ ΑΕΓΑ","ΠΥΡΟΣ","ΠΥΡΡΟΥ 39","06/04/2020","06/04/2021","11633","ΠΑΓΚΡΑΤΙ","ΑΤΤΙΚΗΣ",NA,NA,NA,74.27,51.55,15.98,613
"282225","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΙΡ6778","14/11/2020","14/02/2021","18755","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","1",5.5,3.82,0.15,354
"683352","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΙΡ6778","14/08/2020","14/11/2020","18755","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","1",5.5,3.68,0.15,354
"32248416","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΙΡ6778","14/11/2020","14/02/2021","18755","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","1",43.23,29.53,2.95,354
"32248416","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΙΡ6778","14/05/2020","14/08/2020","18755","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","HONDA","ΕΙΧ","1",42.81,29.24,2.92,354
