"N_Policy","Company","Category","Type_policy","Char","Started","Expired","City","Gross","Net","Commissions","id"
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/04/2018","30/05/2018","ахгма",24.29,19.21,2.87,1679
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/07/2018","30/08/2018","ахгма",25.06,19.56,2.73,1679
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/11/2018","30/12/2018","ахгма",24.73,19.56,2.73,1679
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/09/2018","30/10/2018","ахгма",24.73,19.56,2.73,1679
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/08/2018","30/09/2018","ахгма",24.73,19.56,2.73,1679
"11397677","GENERALI","фыгс","аМАМщЫСГ",NA,"30/05/2018","30/06/2018","ахгма",24.29,19.21,2.87,1679
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/12/2018","27/01/2019","йаккихеа",30.79,24.35,3.65,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/09/2018","27/10/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/07/2018","27/08/2018","йаккихеа",29.62,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/11/2018","27/12/2018","йаккихеа",30.79,24.35,3.65,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/06/2018","27/07/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/04/2018","27/05/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/03/2018","27/04/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/01/2018","27/02/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/05/2018","27/06/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/10/2018","27/11/2018","йаккихеа",30.79,24.35,3.65,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/02/2018","27/03/2018","йаккихеа",29.23,23.11,3.92,1778
"11596024","GENERALI","фыгс","аМАМщЫСГ",NA,"27/08/2018","27/09/2018","йаккихеа",29.23,23.11,3.92,1778
"11630429","GENERALI","аутойимгтым","мщО сУЛБЭКАИО","фву9499","30/01/2018","30/07/2018","ацяимиоу",149.42,102.27,20.45,5
"19013429693","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ийб6190","30/06/2018","30/09/2018","ахгма",100,67.85,13.57,271
"214294593","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","ийб6190","31/12/2018","31/03/2019","ахгма",86,58.47,11.71,271
"19013429693","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ийб6190","30/03/2018","30/06/2018","ахгма",100,67.85,13.57,271
"19013429693","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ийб6190","30/09/2018","30/12/2018","ахгма",100,67.85,13.57,271
"19.21420023","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","бив358","16/08/2018","16/02/2019","ахгма",67.33,46.45,9.75,1923
"11664348","GENERALI","фыгс","аМАМщЫСГ",NA,"04/11/2018","04/12/2018",NA,22.03,17.42,2.96,1891
"11664348","GENERALI","фыгс","аМАМщЫСГ",NA,"04/10/2018","04/11/2018",NA,22.03,17.42,2.96,1891
"19014204902","имтеясакомийа","аутойимгтым","аМАМщЫСГ","фвм6147","14/11/2018","14/11/2019",NA,252,171.32,34.26,240
"19014204902","имтеясакомийа","аутойимгтым","п пЯэНГ лЕТАТЯОПчР","фвм6147","14/08/2018","14/11/2018",NA,14.65,10.01,2,240
"214136732","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","фвм6147","14/08/2018","14/11/2018",NA,57,38.43,7.69,240
"11726312","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"12/11/2018","12/12/2018",NA,27.42,21.69,3.68,1900
"11726312","GENERALI","фыгс","аМАМщЫСГ",NA,"12/12/2018","12/01/2019",NA,27.42,21.69,3.68,1900
"19013969060","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ифб7777","16/12/2018","16/03/2019","ахгма",80,54.07,10.81,1931
"19013969060","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ифб7777","16/06/2018","16/09/2018","ахгма",80,54.07,10.81,1931
"213900127","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","ифб7777","16/03/2018","16/06/2018","ахгма",80,54.07,10.81,1931
"19013969060","имтеясакомийа","аутойимгтым","аМАМщЫСГ","ифб7777","16/09/2018","16/12/2018","ахгма",80,54.07,10.81,1931
"11604169","GENERALI","фыгс","аМАМщЫСГ",NA,"20/10/2018","20/11/2018",NA,25.66,20.74,4.89,1887
"214100672","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","фйм6060","17/07/2018","17/08/2018",NA,28,18.67,3.73,1945
"1184888","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","аил2174","23/07/2018","23/01/2019",NA,118,77.2,13.75,1682
"1184888","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","аил2174","23/01/2018","23/07/2018",NA,118,77.2,13.75,1682
"7190089059","PRIME INSURANCE","аутойимгтым","мщО сУЛБЭКАИО","уга7491","31/01/2018","31/01/2019",NA,90.16,61.32,12.26,469
"31304220","имтеяалеяийам","аутойимгтым","аМАМщЫСГ","ифи5335","21/10/2018","21/10/2019","еудгкос",191.21,131.1,26.22,1242
"19014220388","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","обе0430","06/09/2018","06/03/2019","жутеиес",50,33.3,6.66,428
"30612782","имтеяалеяийам","пуяос","аМАМщЫСГ",NA,"12/01/2018","12/01/2019","хеялоу",84.8,63.88,11.76,1738
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/01/2018","10/02/2018","ахгма",16.69,13.2,1.98,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/03/2018","10/04/2018","ахгма",16.69,13.2,2.24,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/09/2018","10/10/2018","ахгма",17.18,13.58,2.03,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/06/2018","10/07/2018","ахгма",17.18,13.58,2.03,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/07/2018","10/08/2018","ахгма",17.41,13.58,2.03,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/12/2018","10/01/2019","ахгма",17.18,13.58,2.03,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/02/2018","10/03/2018","ахгма",16.69,13.2,2.24,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/04/2018","10/05/2018","ахгма",16.69,13.2,2.24,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/08/2018","10/09/2018","ахгма",17.18,13.58,2.03,1886
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/05/2018","10/06/2018","ахгма",17.18,13.58,2.03,1886
"1316571","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","гйл4733","06/09/2018","06/03/2019","меовыяи аитык.миас",103.5,67.89,12.13,24
"213830512","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","аия2983","24/01/2018","24/07/2018","меовыяи аитык.миас",106,72.09,14.42,24
"1316571","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","гйл4733","06/03/2018","06/09/2018","меовыяи аитык.миас",103.5,67.89,12.13,24
"19013906409","имтеясакомийа","аутойимгтым","аМАМщЫСГ","аим2941","01/08/2018","01/02/2019","аяайумхоу/латаяацйас",105,70.93,14.19,39
"213837470","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","аим2941","01/02/2018","01/08/2018","аяайумхоу/латаяацйас",105,70.93,14.19,39
"19.21463679","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","бгб3","18/10/2018","18/10/2019","йояудаккос",123.77,85.75,18.01,1712
"1000867674","Eurolife FFH","фыгс","мщО сУЛБЭКАИО",NA,"01/10/2018","01/10/2019","йояудаккос",593.67,582.09,232.84,1712
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","п пЯэНГ лЕТАТЯОПчР","фйм6123","31/05/2018","31/08/2018","пкылаяиоу",1.4,0.95,0.19,1329
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","п пЯэНГ лЕТАТЯОПчР","фйм6123","19/04/2018","31/08/2018","пкылаяиоу",11.98,7.98,1.6,1329
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","аМАМщЫСГ","фйм6123","31/08/2018","30/11/2018","пкылаяиоу",43.05,28.75,5.75,1329
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","аМАМщЫСГ","фйм6123","31/05/2018","31/08/2018","пкылаяиоу",33.41,22.31,4.46,1329
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","мщО сУЛБЭКАИО","фйм6123","28/02/2018","31/05/2018","пкылаяиоу",33.41,22.31,4.46,1329
"19013354630","имтеясакомийа","аутойимгтым","аМАМщЫСГ","лтг0613","31/01/2018","31/07/2018","пкылаяиоу",35,23.23,4.65,1329
"103117953","ALLIANZ еуяыпаийг пистг","аутойимгтым","аМАМщЫСГ","фйм6123","30/11/2018","28/02/2019","пкылаяиоу",42.62,28.48,5.7,1329
"19.21237423","INTERLIFE асжакистийг","аутойимгтым","мщО сУЛБЭКАИО","ефт891","07/01/2018","07/07/2018",NA,45.46,31.27,6.57,359
"1401697","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","уге502","04/04/2018","04/10/2018","ациа паяасйеуг",128.5,84.09,15.37,1903
"1386147","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","уге502","04/01/2018","04/04/2018","ациа паяасйеуг",79.5,50.73,9.42,1903
"1420265","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","фля2949","02/07/2018","02/10/2018","гкиоупокг",69,43.88,8.05,1787
"1386339","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","фйм6060","05/01/2018","05/04/2018","ахгма",62,39.35,7.87,1904
"1402241","аткамтийг емысг","аутойимгтым","мщО сУЛБЭКАИО","ияг0182","28/03/2018","28/09/2018","йуьекг",90.5,59.03,11.81,1905
"1335043","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уяв4947","24/05/2018","24/08/2018","ахгма",68,43.42,7.96,1784
"1335043","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уяв4947","24/08/2018","24/11/2018","ахгма",68,43.42,7.96,1784
"1335043","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уяв4947","24/02/2018","24/05/2018","ахгма",68,43.42,7.96,1784
"30270242","имтеяалеяийам","пуяос","аМАМщЫСГ",NA,"07/10/2018","07/10/2019","ацяимио",181.64,134.43,34.95,1732
"30417514","имтеяалеяийам","аутойимгтым","аМАМщЫСГ","аия2146","16/07/2018","16/07/2019","ацяимио",256.47,175.95,35.19,1732
NA,"суметаияистийг","аутойимгтым","мщО сУЛБЭКАИО","ффм9043","28/06/2018","28/06/2019","аицакеы",243,168.92,33.78,1065
"214209785","имтеясакомийа","аутойимгтым","мщО сУЛБЭКАИО","аиф8854","15/10/2018","15/01/2019","лацоука",77,51.4,10.28,179
"19013460334","имтеясакомийа","аутойимгтым","аМАМщЫСГ","аиф8854","12/01/2018","12/04/2018","лацоука",77,51.4,10.28,179
"19013460334","имтеясакомийа","аутойимгтым","аМАМщЫСГ","аиф8854","12/04/2018","12/07/2018","лацоука",77,51.4,10.28,179
"19013460334","имтеясакомийа","аутойимгтым","аМАМщЫСГ","аиф8854","12/07/2018","12/10/2018","лацоука",77,51.4,10.28,179
"30365","LLOYDS","пуяос","аМАМщЫСГ",NA,"11/04/2018","11/10/2018","йаккихеа",212.51,175.22,29.79,1831
"30365","LLOYDS","пуяос","аМАМщЫСГ",NA,"11/10/2018","11/04/2019","йаккихеа",212.51,175.22,29.79,1831
"11743111","GENERALI","пуяос","мщО сУЛБЭКАИО",NA,"21/12/2018","21/12/2019","ахгма",87,62.98,12.58,1902
"11734087","GENERALI","пуяос","мщО сУЛБЭКАИО",NA,"28/11/2018","28/11/2019","ахгма-аттийгс",763.87,553.08,117.08,1901
"1317602","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уям6417","13/12/2018","13/03/2019","лацоука",63.5,40.33,7.34,1783
"1317602","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уям6417","13/06/2018","13/09/2018","лацоука",63.5,40.33,7.34,1783
"1317602","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уям6417","12/03/2018","12/06/2018","лацоука",63.5,40.33,7.34,1783
"1317602","аткамтийг емысг","аутойимгтым","аМАМщЫСГ","уям6417","13/09/2018","13/12/2018","лацоука",63.5,40.33,7.34,1783
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"01/12/2018","01/01/2019",NA,0.01,0.01,342.66,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"26/01/2018","01/02/2018",NA,1.1,0.96,0.05,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/04/2018","01/05/2018",NA,6077.37,5304.01,334.15,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"04/10/2018","01/11/2018",NA,36.31,31.67,1.98,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/05/2018","01/06/2018",NA,6111.07,5333.43,335.24,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/10/2018","01/11/2018",NA,6238.71,5444.74,0,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/07/2018","01/08/2018",NA,6124.6,5345.25,333.54,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"23/08/2018","01/09/2018",NA,8.92,7.77,0.48,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"02/03/2018","01/04/2018",NA,38.99,34.01,1.99,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"01/10/2018","01/11/2018",NA,0.01,0.01,339.79,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"04/07/2018","01/09/2018",NA,13.77,11.99,0.75,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/02/2018","01/03/2018",NA,6043.61,5274.54,337.56,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"25/01/2018","01/02/2018",NA,1.32,1.15,0.06,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/11/2018","01/12/2018",NA,6312.48,5509.06,343.76,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/09/2018","01/10/2018",NA,6238.71,5444.74,339.75,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"19/03/2018","01/04/2018",NA,9.83,8.57,0.54,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/08/2018","01/09/2018",NA,6124.6,5345.25,333.54,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"23/08/2018","01/10/2018",NA,5.71,4.96,0.31,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"01/04/2018","01/05/2018",NA,5.97,5.19,0.33,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"01/09/2018","01/11/2018",NA,40.83,35.58,2.23,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"23/02/2018","01/03/2018",NA,1.77,1.54,0.09,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/03/2018","01/04/2018",NA,5996.7,5233.65,334.95,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"13/09/2018","01/09/2018",NA,5.86,5.12,0.32,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/06/2018","01/07/2018",NA,6205.53,5415.89,340.43,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/01/2018","01/02/2018",NA,6070.68,5298.19,339.08,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"09/05/2018","01/06/2018",NA,40.73,35.56,2.26,1728
"2242","GROUPAMA","оладийес","аМАМщЫСГ",NA,"01/12/2018","01/01/2019",NA,6292.3,5491.46,0,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"18/06/2018","01/09/2018",NA,136.65,119.24,7.43,1728
"2242","GROUPAMA","оладийес","п пЯэНГ лЕТАТЯОПчР",NA,"15/02/2018","01/03/2018",NA,14.43,12.61,0.8,1728
"11690600","GENERALI","пуяос","мщО сУЛБЭКАИО",NA,"16/07/2018","16/07/2019","ахгма",159.91,115.76,23.34,1896
"11641481","GENERALI","астийгс еухумгс","мщО сУЛБЭКАИО",NA,"23/02/2018","23/02/2019","ахгма",230,173.91,34.78,1774
"11538805","GENERALI","астийгс еухумгс","аМАМщЫСГ",NA,"17/05/2018","17/05/2019","ахгма",147,111.16,22.23,1774
NA,"суметаияистийг","аутойимгтым","мщО сУЛБЭКАИО","фуу9749","02/03/2018","02/03/2019","ахгма",359,253.03,50.61,1971
NA,"суметаияистийг","аутойимгтым","аМАМщЫСГ","уйо9420","10/01/2018","10/04/2018","пеияаиас",76,50.63,10.13,1874
