"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"32667198","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΟΡΕ4804","15/04/2021","15/04/2022","30001","ΝΕΟΧΩΡΙ ΑΙΤΩΛ.ΝΙΑΣ","ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ","PEUGEOT","ΕΙΧ","1",115.95,79.38,7.94,180
"32936417","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΙ3687","01/12/2021","01/12/2022","35300","ΣΤΥΛΙΔΑ","ΦΘΙΩΤΙΔΑΣ","HYUNDAI","ΕΙΧ","1",103.57,70.74,7.07,976
"533758","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΕΙ3687","01/12/2021","01/12/2022","35300","ΣΤΥΛΙΔΑ","ΦΘΙΩΤΙΔΑΣ","HYUNDAI","ΕΙΧ","1",18,12.52,0.63,976
"362523","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΗΗ6801","29/03/2021","29/03/2022","17234","ΔΑΦΝΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",18,12.52,0.63,721
"48716","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΗΗ6801","29/03/2021","29/03/2022","17234","ΔΑΦΝΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",18,12.23,1.59,721
"61269147","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΗ6801","29/03/2021","29/03/2022","17234","ΔΑΦΝΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",235.54,168.13,36.02,721
"157361","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΗ6801","29/03/2021","29/03/2022","17234","ΔΑΦΝΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",5,3.62,0.8,721
"488352","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΡΡ3899","07/10/2021","07/10/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",18,12.52,0.63,961
"32872456","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΡ3899","07/10/2021","07/10/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",125.76,85.87,8.59,961
"62796834","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΡ3899","07/04/2021","07/10/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",100.03,71.39,12.85,961
"365235","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΡΡ3899","07/04/2021","07/10/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",9,6.26,0.31,961
"62796834","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΡ3899","07/10/2021","07/04/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",100.03,71.39,12.67,961
"89161","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΡΡ3899","07/04/2021","07/10/2021","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",1.5,1,0.22,961
"102872","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΖΚΖ5328","02/11/2021","02/11/2022","11252","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",18,12.23,1.59,625
"61323281","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΖ5328","02/11/2021","02/11/2022","11252","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",172.73,123.49,25.83,625
"508634","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΖ5328","02/11/2021","02/11/2022","11252","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",18,12.52,0.63,625
"32606907","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΒ4668","02/02/2021","02/02/2022","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",286.21,196.67,19.67,63
"143315","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΒ4668","02/02/2021","02/02/2022","15771","ΖΩΓΡΑΦΟΣ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",5,3.62,0.8,63
"32531459","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΖ1051","28/12/2021","28/12/2022","14342","ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",217.43,149.23,14.92,276
"221045","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΖ1051","28/12/2021","28/12/2022","14342","ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",5,3.62,0.8,276
"139565","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΧ5043","21/01/2021","21/01/2022","16343","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",5,3.62,0.8,175
"32584193","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΧ5043","21/01/2021","21/01/2022","16343","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",227.38,155.97,15.6,175
"217557","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΜ8151","28/10/2021","28/10/2022","16341","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",5,3.62,0.8,175
"32886929","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΜ8151","28/10/2021","28/10/2022","16341","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","1",209.11,143.59,14.36,175
"32247559","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΙΖ9791","13/05/2021","13/05/2022","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","BMW","ΕΙΧ","1",214.34,147.11,14.71,521
"163542","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΙΖ9791","13/05/2021","13/05/2022","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","BMW","ΕΙΧ","1",5,3.62,0.8,521
"32941819","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΤ3308","04/12/2021","04/12/2022","13673","ΑΧΑΡΝΕΣ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",280.82,192.99,19.3,978
"84673","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΖΖ2355","05/03/2021","05/03/2022","42200","ΚΑΛΑΜΠΑΚΑ","ΤΡΙΚΑΛΩΝ","SUZUKI","ΕΙΧ","1",3,2.01,0.44,700
"149627","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΖ2355","05/03/2021","05/03/2022","42200","ΚΑΛΑΜΠΑΚΑ","ΤΡΙΚΑΛΩΝ","SUZUKI","ΕΙΧ","1",5,3.62,0.8,700
"32629652","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΖΖ2355","05/03/2021","05/03/2022","42200","ΚΑΛΑΜΠΑΚΑ","ΤΡΙΚΑΛΩΝ","SUZUKI","ΕΙΧ","1",104.23,71.23,7.12,700
"346796","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΖ2355","05/03/2021","05/03/2022","42200","ΚΑΛΑΜΠΑΚΑ","ΤΡΙΚΑΛΩΝ","SUZUKI","ΕΙΧ","1",20,13.91,0.63,700
"191367","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΕ2568","23/07/2021","23/07/2022","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",5,3.62,0.8,823
"19.221654470000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΧΥΟ575","27/07/2021","27/07/2022","11853","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",166.09,114.34,25.15,823
"32799142","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΕ2568","23/07/2021","23/07/2022","11851","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",189.95,130.39,13.04,823
"441705","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΥΟ575","27/07/2021","27/07/2022","11853","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",18,12.52,0.63,823
"328061","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΤΒ1021","06/02/2021","06/05/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",5,3.48,0.16,234
"216087","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΒ1021","06/11/2021","06/02/2022","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",1.25,0.91,0.2,234
"61236638","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΒ1021","06/05/2021","06/08/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",53.37,38.15,8.13,234
"139820","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΒ1021","06/02/2021","06/05/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",1.25,0.91,0.2,234
"495282","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΤΒ1021","06/11/2021","06/02/2022","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",5,3.48,0.16,234
"61236638","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΒ1021","06/02/2021","06/05/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",51.68,36.92,3.76,234
"188995","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΒ1021","06/08/2021","06/11/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",1.25,0.91,0.2,234
"52688","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΤΒ1021","06/05/2021","06/08/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",4.5,3.05,0.4,234
"96841","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΤΒ1021","06/11/2021","06/02/2022","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",4.5,3.05,0.4,234
"163958","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΤΒ1021","06/05/2021","06/08/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",1.25,0.91,0.2,234
"433937","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΤΒ1021","06/08/2021","06/11/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",5,3.48,0.16,234
"61236638","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΒ1021","06/08/2021","06/11/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",53.37,38.15,8.13,234
"73552","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΤΒ1021","06/08/2021","06/11/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",4.5,3.05,0.4,234
"36110","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΥΤΒ1021","06/02/2021","06/05/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",4.5,3.05,0.4,234
"61236638","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΒ1021","06/11/2021","06/02/2022","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",53.37,38.15,8.13,234
"375777","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΤΒ1021","06/05/2021","06/08/2021","11526","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",5,3.48,0.16,234
"32408511","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΧΡ2768","01/03/2021","01/09/2021","15342","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","3",91.68,62.67,6.27,75
"82291","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΧΡ2768","01/03/2021","01/09/2021","15342","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","3",1.5,1,0.22,75
"337112","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΧΡ2768","01/03/2021","01/09/2021","15342","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","3",10,6.96,0.31,75
"144269","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΧΡ2768","01/03/2021","01/09/2021","15342","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","3",2.5,1.81,0.4,75
"419138934","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΡΤ632","04/10/2021","04/10/2022","12132","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SUZUKI","ΜΟΤΟ","1",85.62,62.76,13.18,578
"419138938","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΡΑ586","27/09/2021","27/09/2022","12132","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",85.62,62.76,13.18,578
"158767","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΑ4205","15/04/2021","15/04/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",5,3.62,0.8,734
"32668782","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΑ4205","15/04/2021","15/04/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",158.97,108.72,10.87,734
"419160304","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΖΕ0482","19/02/2021","19/02/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",72.51,53.21,11.17,734
"365234","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΑ4205","15/04/2021","15/04/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",18,12.52,0.63,734
"340896","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΖΕ0482","19/02/2021","19/02/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",20,13.91,0.63,734
"89159","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΑ4205","15/04/2021","15/04/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",3,2.01,0.44,734
"419088131","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΑ4205","15/04/2021","15/04/2022","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",197.81,145.19,30.49,734
"32755827","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΑ4212","18/06/2021","18/06/2022","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",229.3,157.53,15.75,789
"182151","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΑ4212","18/06/2021","18/06/2022","12462","ΧΑΙΔΑΡΙ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",5,3.62,0.8,789
"111305","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΒΖ4128","20/12/2021","20/06/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",9,6.12,0.8,307
"61244291","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ4128","20/12/2021","20/06/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",126.5,90.33,19.47,307
"62279","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΒΖ4128","20/06/2021","20/12/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",9,6.12,0.8,307
"497616","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΡΤ0978","01/11/2021","01/05/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",10,6.96,0.31,307
"419146599","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΤ0978","01/11/2021","01/05/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",69.64,50.91,10.69,307
"375554","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΡΤ0978","01/05/2021","01/11/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",10,6.96,0.31,307
"401274","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΖ4128","20/06/2021","20/12/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",10,6.96,0.31,307
"229360","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΖ4128","20/12/2021","20/06/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",2.5,1.81,0.4,307
"61244291","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΖ4128","20/06/2021","20/12/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",127.23,90.85,19.58,307
"529922","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΖ4128","20/12/2021","20/06/2022","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",10,6.96,0.31,307
"419146599","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΤ0978","01/05/2021","01/11/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","YAMAHA","ΜΟΤΟ","1",58.8,43.01,9.03,307
"174755","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΖ4128","20/06/2021","20/12/2021","17673","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","1",2.5,1.81,0.4,307
"32353331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΙ8773","15/07/2021","15/01/2022","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",134.55,92.26,9.23,3
"130453","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΙ8773","15/01/2021","15/07/2021","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",2.5,1.81,0.4,3
"32353331","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΙ8773","15/01/2021","15/07/2021","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",135.43,92.87,9.29,3
"176038","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΙ8773","15/07/2021","15/01/2022","16674","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","FIAT","ΕΙΧ","3",2.5,1.81,0.4,3
"61268960","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΒ8536","22/03/2021","22/03/2022","53100","ΦΛΩΡΙΝΑ","ΦΛΩΡΙΝΑΣ","SUZUKI","ΕΙΧ","1",143.91,102.8,21.03,718
"361757","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΕΒ8536","22/03/2021","22/03/2022","53100","ΦΛΩΡΙΝΑ","ΦΛΩΡΙΝΑΣ","SUZUKI","ΕΙΧ","1",18,12.52,0.63,718
"48336","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΙΕΒ8536","22/03/2021","22/03/2022","53100","ΦΛΩΡΙΝΑ","ΦΛΩΡΙΝΑΣ","SUZUKI","ΕΙΧ","1",18,12.23,1.59,718
"156940","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΒ8536","22/03/2021","22/03/2022","53100","ΦΛΩΡΙΝΑ","ΦΛΩΡΙΝΑΣ","SUZUKI","ΕΙΧ","1",5,3.62,0.8,718
"95079","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΜ8220","11/05/2021","11/05/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",3,2.01,0.44,763
"389619","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΜ8220","11/05/2021","11/05/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",18,12.52,0.63,763
"170680","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΜ8220","11/05/2021","11/05/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",5,3.62,0.8,763
"32703918","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΖΜ8220","11/05/2021","11/05/2022","11741","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",181.38,124.01,12.4,763
"164984","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΙ2598","25/04/2021","25/10/2021","16451","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,747
"32685321","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΙ2598","25/10/2021","25/04/2022","16451","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",120.31,82.65,8.27,747
"202674","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΙ2598","25/10/2021","25/04/2022","16451","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",2.5,1.81,0.4,747
"32685321","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΙ2598","25/04/2021","25/10/2021","16451","ΑΡΓΥΡΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",121.64,83.52,8.35,747
"32531365","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΜ8075","12/12/2021","12/12/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SKODA","ΕΙΧ","1",226.62,155.57,15.56,8
"32781710","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΥΑ8142","19/07/2021","19/07/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",218.18,149.77,14.98,8
"190443","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΑ8142","19/07/2021","19/07/2022","13121","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",5,3.62,0.8,8
"32128909","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΟΙ3822","31/01/2021","31/01/2022","18756","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",228.35,156.65,15.67,475
"129268","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΙ3822","31/01/2021","31/01/2022","18756","ΚΕΡΑΤΣΙΝΙ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,475
"419156196","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΡΥ394","15/01/2021","15/07/2021","12133","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",58.8,43.01,9.03,575
"32611246","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΟ2693","05/02/2021","05/08/2021","12133","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","DACIA","ΕΙΧ","1",86.29,58.92,5.89,575
